rbc_count,area,perimeter,eccentricity,contrast,correlation,energy,homogeneity,mean_intensity,mean_red,std_red,red_green_ratio
1229,1.0,0.0,0.0,3492.22811307577,0.8911333485338521,0.6751698431367827,0.9462890078758381,4589.949,72.25860055827887,81.75418628726328,0.9821808478428786
511,834238.0,73076.25251146834,0.6103992374619392,2328.865008346961,0.9129988258807084,0.7440225508089783,0.9640078074013331,4589.074,50.94337384259259,80.34892878945111,1.0459458323959274
1056,1.0,0.0,0.0,3539.4214797969476,0.8910394698343415,0.6699809028335655,0.9454809571391997,4590.0,78.11735600490196,81.92339597312623,0.9786544899011599
913,591267.0,105215.42871973911,0.6141722808310554,3523.5940319228675,0.8915896489586275,0.6694429316133432,0.9452235939021087,4589.918,81.64156879765795,83.43672863716581,1.0087610212864775
979,707288.0,94443.55462664869,0.6122210847672269,3062.58116653039,0.9015885839963047,0.6901215372222449,0.9527093965139181,4589.035,71.18434691584967,88.13379952036712,1.0562384419414512
841,1.0,0.0,0.0,3371.0850657536116,0.8960572989016784,0.6719515381839913,0.9476637138027438,4589.7812,81.35690955201525,86.28777704907175,1.049754757867107
1271,691179.0,112244.79368324389,0.6184243364759259,3596.5489046742982,0.8858185823850119,0.6806490274894216,0.9446390239453119,4589.7734,71.91101834831154,86.37009445806534,1.0352281137756723
1171,629807.0,107781.13506509888,0.6206597851193083,3456.783113586808,0.8931190024454287,0.6723870775931426,0.9466869803911704,4589.7617,79.04292875136166,85.60261683823026,1.0424870937247663
990,12.0,11.035533905932738,0.8352267545256228,3476.941914520305,0.8917563523603571,0.6748267426356507,0.9465183069915037,4589.9023,79.23178019471678,88.79229786678846,1.0153018550629764
399,519079.0,125858.89774689029,0.6384544838943772,5050.896128032162,0.8445859538655068,0.6546285014894756,0.9223098791337608,4589.8945,93.10025105528322,91.72238699177,0.9868168786023634
607,722757.0,95646.12684561143,0.620795818562517,3165.357155389751,0.8971804655889114,0.6929569233690612,0.9512564181153005,4590.0,67.77125544662309,86.18762954542343,1.038319473194412
1403,1.0,0.0,0.0,4090.0399776846552,0.8736922609659419,0.6656156084412536,0.9370791067968972,4589.9883,93.54173645152505,88.35828994648978,1.022536681169423
775,1.0,0.0,0.0,3152.44531888798,0.8996332375299623,0.6861751302733018,0.9515202331546154,4590.0,75.79668096405229,91.76924755226943,1.0426809339777552
1414,8.0,6.0,0.8062257748298549,3694.4310864677022,0.8842193379267135,0.6750521244115755,0.9431853245399117,4590.0,72.69839835239651,83.86551219367007,1.0475211992814815
632,1.0,0.0,0.0,2488.9475163532297,0.9032781331101644,0.7532912070379684,0.9617238102243221,4589.215,48.536938316993464,79.72549684017737,1.0624919974785552
985,802881.0,101269.26136173791,0.6171700569500876,3089.69548497547,0.8902053106619187,0.7224786326213504,0.9524852292163831,4590.0,51.31051708877995,76.1654101245432,1.0265414251913674
1119,5.0,5.414213562373095,0.8366600265340756,3509.3384607522485,0.8913485348374375,0.6724777095063124,0.9460317648209601,4590.0,80.97310389433551,88.45150001379548,0.9852199346916677
1253,5.0,3.2071067811865475,0.9813924293080768,3905.021814527119,0.8798602087634564,0.6660575515330175,0.939906908995843,4589.871,91.18051640795207,90.37935883159756,1.0184287722290721
583,1.0,0.0,0.0,4254.028899223221,0.8691049724270226,0.6626143312307463,0.934579569722523,4590.0,92.47263922930283,94.55170965439811,0.9951020138039928
978,3.0,1.0,1.0,4646.976888286999,0.8513982831765383,0.67285207664857,0.9285366332192201,4590.0,83.68960460920479,102.11982345780085,1.1226991083354783
459,597245.0,98252.06815057714,0.627372888935716,3660.148520543745,0.8868548209179135,0.6703673694812735,0.9437125377457671,4590.0,96.15527471405228,103.34364986249021,1.1507611993166558
903,1.0,0.0,0.0,3982.371409955029,0.8761450975048396,0.6693487123650884,0.9387572446412968,4590.0,82.20636574074074,91.64713237337703,0.9683143138234598
880,1.0,0.0,0.0,3589.743241516761,0.889403728736442,0.6686300134525572,0.9438293752806151,4584.504,89.75608745234204,88.86707240613681,0.972322533362559
816,759040.0,94427.53460358191,0.6232823635198727,3089.5381643499586,0.8961146218186684,0.7052140285061781,0.9524221194969131,4590.0,65.27887220860566,88.45721307485285,1.0004650196048461
1000,669464.0,103135.55884152275,0.6036191645838517,3366.1714729831015,0.8943925280761268,0.6787670544663261,0.9482317776104645,4589.953,74.54525377859477,86.48709024292968,0.9608464328394142
490,611809.0,96397.70913504998,0.5941202424687322,3437.2287663532297,0.8937331527633083,0.6726856761357447,0.9471407011602555,4590.0,84.85259650735294,91.51109092548504,0.9716578838291235
1120,355.0,79.55634918610404,0.6215214535738421,3591.8603076451345,0.8866557606843476,0.6785754330870545,0.9447627055693855,4590.0,74.20919628267974,87.58434980132382,1.001495590254372
1138,684634.0,103803.72449721234,0.6267241732620783,3342.356361576724,0.894305150966055,0.681853062727424,0.948598090182937,4589.9844,73.9914368872549,87.80113080401613,0.9868500191658772
842,3.0,3.414213562373095,0.816496580927726,2500.8130842872715,0.8852142384713526,0.7923911104482364,0.9614285912430529,4590.0,38.39439593545752,74.06590572554988,1.1251477917536001
1080,646365.0,107643.24967604337,0.6043395402330755,3493.930673378305,0.8914384388431019,0.673847947657136,0.9461467573964164,4589.789,79.56805640659042,88.54049312754212,0.9625125196731111
1157,18.0,13.65685424949238,0.7497411527481642,3188.5115043267915,0.8981846936708969,0.686788399539716,0.950878653324025,4590.0,71.0054032203159,86.6579517200576,1.0190894946901594
355,987278.0,46989.82983736583,0.6174645074274028,1413.2835496729354,0.9190446216364238,0.8427712042144827,0.9782658698109535,4590.0,25.94722732843137,59.93963443598606,1.031872537273591
1232,11.0,8.621320343559642,0.9586976634644492,3396.5216808053965,0.8899972397234538,0.6896744632525501,0.9477667136098576,4590.0,79.06045581427016,99.4220782165478,1.1917851740049024
733,701468.0,92953.2159931258,0.607977163161913,3138.931674161897,0.8995453393682666,0.6881246231835221,0.951728052253531,4590.0,67.72773777913943,83.18721157166385,0.9718302351439407
886,724701.0,92989.45080405497,0.6090402554909911,3024.342612939493,0.9015860803827459,0.6950196749471022,0.9534902560062207,4590.0,68.42201371868191,87.19628389453467,1.11358402441702
1173,57.0,39.31370849898476,0.8387891217793769,3434.7348136413184,0.8907415171496899,0.6824953231571121,0.94675142978603,4587.4805,70.58890761165577,85.11415186011273,1.0207912849008305
903,2.0,0.0,1.0,3017.5377793676753,0.9025964634981816,0.6922909882389784,0.9535347427089453,4590.0,67.55196078431372,84.84930183301572,1.0828854174845925
658,12.0,10.414213562373096,0.6726068313393901,2387.514503270646,0.9097720314689566,0.7467071526398192,0.9631782243923884,4589.3516,48.293441074346404,76.89778968269138,0.9950185860575022
1110,49.0,31.970562748477143,0.787039363197793,3529.7754335309346,0.8898379032441902,0.6752024728860785,0.9457109842025146,4589.996,74.90210801334423,85.16388867759778,0.9989199508256857
1005,715604.0,100247.82045925612,0.64777019893653,3265.4282502044157,0.8945520346000922,0.6899771824661678,0.9497827292128622,4590.0,70.94583503540305,88.83218404858874,0.9878743210251659
1221,3.0,3.414213562373095,0.816496580927726,3865.456229558463,0.8809930276030334,0.6667636163309377,0.9405552205339639,4590.0,85.30922266476036,88.59653259355245,1.0285110190468818
1273,579558.0,157390.32478454366,0.6003014702724656,5460.858660397929,0.8320059387260367,0.6504848362059997,0.9159902611769316,4589.871,87.65874863834422,87.41028887936706,0.9935427760926848
1177,709052.0,105384.40505099646,0.6030656330929838,3449.5239677023715,0.8891358765418224,0.6864827681081213,0.9469516198489469,4590.0,66.38308908632898,82.21946199053875,1.025591457258193
1134,660751.0,106126.80689178125,0.6077721077209659,3443.3532263559555,0.8924154372476645,0.6764494343669477,0.9470006237740749,4589.8047,77.27354728349673,87.98594650790932,1.0328085569634633
689,539965.0,104624.56894279053,0.5904202337973997,3542.956857284001,0.8904907248527403,0.6715156627832048,0.9455130753933476,4590.0,92.26885467728758,86.70131977213676,0.9789581795030683
1029,2.0,0.0,1.0,3439.0010476287816,0.8918587152769059,0.6788605486117018,0.9471134461964632,4590.0,72.23235719635076,84.35058329408204,1.0042193667005586
1170,754016.0,98431.16551757895,0.6461650496425151,3135.608646770237,0.8951362721061559,0.70303180985302,0.9517791553106413,4590.0,62.78349502995643,84.43851187603457,1.035931818687351
1056,777714.0,97905.28326658503,0.6103040677477425,3126.1380187040063,0.8925890795808175,0.7117909896672838,0.9519247990234059,4590.0,60.334266067538124,84.80951067796433,1.0441994928689706
1049,589853.0,118878.00883004375,0.6193606130632435,3925.6311256473155,0.8792506353074303,0.6657500335571183,0.9395674192524286,4589.668,87.32112864242919,88.34125039013335,1.0137463108260667
1118,717099.0,106874.52820957394,0.6021301105288489,3532.840647996729,0.885763667829377,0.6876940965828411,0.9455811489070134,4589.539,70.34142412173203,88.37235857983013,1.0279505983088038
1004,1.0,0.0,0.0,3135.3317550763154,0.8923703394031578,0.7114165704510035,0.951781810640914,4590.0,62.34314151007625,87.37379108202218,1.0573126646277515
1123,1.0,0.0,0.0,5484.660171368219,0.830339328315053,0.6523779933347136,0.9156343350776142,4589.949,88.43014025054467,95.85321608958238,1.0232015822845058
1104,2.0,0.0,1.0,3104.2614217089126,0.89974199689198,0.6916451485574371,0.952261227482716,4590.0,64.52525786356209,81.27620077996369,1.0020266705703522
711,1.0,0.0,0.0,2695.4737232556554,0.9120229312811989,0.6993454302148266,0.958544548709272,4590.0,65.74263854847494,84.64176034960845,1.0206868209595945
620,819059.0,83790.92562522394,0.6181187764809051,2649.2282042109564,0.9035252080234132,0.7339034225597709,0.9592589394363646,4590.0,52.891994315087146,80.43917765398743,1.0443481826871028
1044,651387.0,103429.52016955524,0.6008616807739331,3364.585702848188,0.8952447162141287,0.6759697811051354,0.9482078236842604,4589.793,79.83837911900872,89.75458991148655,1.053775023989949
822,5.0,4.414213562373095,0.9241763718304448,3518.7150015331144,0.8897807324340964,0.6764950363568929,0.9456995198207743,4573.4727,74.47784926470588,86.40593903941976,1.0116598517036657
1158,4.0,3.414213562373095,0.9606594016383402,3634.948896156991,0.886723440593669,0.6735982689162804,0.9441000692621875,4590.0,75.50618021514161,85.21474502819318,0.9980266518387101
1135,703160.0,100083.98802751803,0.6115936239183176,3240.3686656786585,0.8963080526039728,0.6870368820514309,0.9501257007213715,4589.742,68.35785590277777,83.8974755835868,1.0053659747012318
775,1.0,0.0,0.0,3420.1151752861815,0.8941006841975144,0.6734243268381208,0.947403881904374,4590.0,82.43974077478214,89.96523978122804,1.0298545782821522
1264,4.0,3.2071067811865475,0.9128709291752769,3463.86836927637,0.8910171162972221,0.6788058731394623,0.9467310249857539,4590.0,73.37796585648148,85.72265095531786,1.0176727977982551
1073,654546.0,121450.50980172589,0.6173271668255165,4075.360793131644,0.8729927976301511,0.6691697190297758,0.9373272107598247,4590.0,77.18564729711329,87.02837503436875,1.0293272994353369
1156,567624.0,116799.88130791544,0.606301735946944,3805.2540499795587,0.8828340454890595,0.6674154563746868,0.9414810375852803,4590.0,88.94583163126362,86.70260576961962,1.0307162471660256
1312,3.0,1.0,1.0,3699.510068308804,0.8847010013272343,0.6729214880489334,0.943048782229871,4589.6914,73.34883152913943,82.72394308303083,0.9851618431381969
1142,685814.0,105770.56356401111,0.6196558059648878,3453.34544920278,0.8907186492166842,0.680983001285121,0.9468928513332702,4590.0,69.97313538262527,83.28070404559624,0.9720461463864022
1159,652948.0,117178.6808361949,0.6138533412897292,3870.9392247547016,0.8794440473184303,0.6709829170367639,0.9404709004897318,4590.0,76.65725847630719,86.11607884972419,0.9800395074346437
1173,3.0,1.2071067811865475,0.97372313034591,3570.6483161283727,0.8882216585286967,0.6759038733857237,0.9450889134172735,4590.0,75.7691363698257,86.92781954069554,1.0248657672289512
996,80.0,59.7634559672906,0.7975207670805629,3095.178107113655,0.902181352766833,0.6838923270832775,0.9521823807675844,4588.7344,73.8095775462963,87.37145376057184,1.0041281690749533
943,671592.0,106292.50714048662,0.6214257370766354,3396.085902153175,0.8932902093653663,0.6784087797823474,0.9472539796407711,4587.3516,74.46697644335512,86.4858957491317,1.0135827551811647
939,1.0,0.0,0.0,3398.6898524802396,0.8876140575759626,0.6966763793577903,0.9476974238620886,4589.8438,64.28328312227669,84.634742301639,1.0368600648254491
741,1.0,0.0,0.0,2973.902643772145,0.901503374156859,0.7014147335803622,0.9542124422681213,4589.8945,62.136888956971674,82.17085684872299,0.9889447746166808
224,853130.0,135435.5976674501,0.6209154349486353,5315.182312959934,0.7943898706397483,0.7262158894005987,0.9182606601519403,4590.0,50.357620166122004,82.29086361799489,0.9973465186041184
158,1.0,0.0,0.0,1909.0238527187246,0.9411761615224962,0.6873245397937855,0.9706421454077028,4590.0,99.18550942946624,103.68142844401498,1.0900425721844873
426,635107.0,62771.36846578692,0.6362590990811625,1978.5868739779232,0.9387423480661808,0.6883116648744864,0.9695706875696979,4590.0,93.54309470315904,101.65278646413934,1.0834178656155842
430,667356.0,64018.106668584805,0.6152469480666418,2057.230874386754,0.9355320155590032,0.691820315563771,0.9683629490605796,4590.0,90.25088848039216,103.6140684116868,1.0354057454288195
404,654694.0,65085.169906638694,0.6175794974227241,2113.1131183565003,0.9341460059878266,0.6892674905700839,0.9675035659835067,4590.0,92.45437517020697,103.81149216492007,1.0204142504172178
406,3.0,3.414213562373095,0.816496580927726,1868.759837489779,0.9369728130443288,0.7184061904500428,0.9712613441163569,4590.0,72.87938538262527,99.04214112259274,1.0298406327614158
428,621102.0,67082.98631992338,0.6094192959558945,2145.7352607999455,0.9337862932434552,0.6853606519482732,0.9669961586542385,4589.871,98.08878591367102,104.05637695774938,1.038747529347412
358,780671.0,50827.82983736584,0.6170581751173495,1578.604162408013,0.9455609386726905,0.7282626621423846,0.9757234927197119,4590.0,69.04892684504357,97.25128225888,1.054437034527783
435,1.0,0.0,0.0,1990.9364779231398,0.9374307348649524,0.6935225360108285,0.9693824550499317,4590.0,88.62896326933551,102.7947510658432,1.0408476195582026
404,1.0,0.0,0.0,2040.9643337762336,0.9362756651873713,0.6893143307393353,0.9671420924028765,4581.3633,90.59630821078431,102.41826259672382,1.0480998903723193
433,547944.0,70639.97762361364,0.6281382689763584,2288.1812781071135,0.9293015899174892,0.6843328597398342,0.9648112865914079,4590.0,110.58407288262528,103.66415137878282,1.057903106762066
457,654295.0,65956.14761206212,0.62552317504742,2077.9444117947673,0.9352512793343746,0.6895832716697862,0.9680444066712584,4590.0,88.88616727941177,99.86174291533966,1.0234805259418822
452,696319.0,63831.262043537885,0.6218833281186686,1979.8043361610794,0.9369453736496246,0.6982951028439862,0.9695536502912514,4590.0,79.27542807053376,95.90556475164766,0.9958278120173629
263,590229.0,79774.30774029552,0.6285340542983624,2852.320561631235,0.9122681123524714,0.6768087599836125,0.9561356909293015,4590.0,106.12951899509804,106.72512053670614,1.044114929251568
153,720635.0,47651.33705437917,0.6283426413480492,1516.075863654947,0.9508186899473614,0.7093380727136837,0.9766850819110058,4590.0,79.59897960920479,100.57938634733763,1.090844009979028
301,26.0,19.414213562373096,0.7592183295363153,1877.4559101594439,0.9413066352035836,0.6928406016246611,0.971120955391494,4589.824,90.4345179738562,102.95545619969471,1.0607500489388002
371,1.0,0.0,0.0,1936.7172194399018,0.9361494503591143,0.7103728970911973,0.9702087583232264,4589.961,76.96856872957517,100.43975479085447,1.0563662954824253
346,720870.0,57475.59123208404,0.6240582917420356,1782.0288225674572,0.9422108516408555,0.7064819922540688,0.9725951339069379,4590.0,79.27276007625272,100.04767792680063,1.0801356775750002
428,1.0,0.0,0.0,2268.8221765126736,0.9299599820237197,0.6841077983743465,0.9649773100234342,4588.8594,109.47836924700435,103.31803511923098,1.0553416013561276
423,649226.0,62036.50537130803,0.6158193093428144,1940.76056316435,0.9396412376100084,0.6903196087690423,0.9701336028420529,4589.9844,90.54433806508715,100.87690298470858,1.09374667302465
159,1.0,0.0,0.0,2228.9760067457073,0.9311440800269503,0.6848818896352756,0.9657217727255911,4590.0,112.09945789079521,105.0848078781713,1.0771824919386264
460,2.0,0.0,1.0,2160.1339559484877,0.9322352610554865,0.6911275419315376,0.9667804577253947,4590.0,88.6444597630719,102.17434936723669,1.073148486898845
232,3.0,1.0,1.0,1550.9676512673755,0.9261974553836396,0.808413358512479,0.9761484998113467,4590.0,42.09988851443355,83.53537821255097,1.0457651151175085
452,1.0,0.0,0.0,2789.0168898201146,0.9127974411460584,0.6834384873668622,0.9571092041672544,4590.0,92.00102634803922,104.68418029872207,1.028420538161144
324,4.0,3.2071067811865475,0.9128709291752769,3185.6755928045786,0.9013395209764681,0.6759005045501825,0.9510092025835115,4590.0,97.29183091639433,105.76187972456768,1.0414925972612423
401,739299.0,77494.1590004031,0.6178850746263045,2475.5373603161624,0.9184064200014231,0.7045923198187433,0.9615946490496033,4588.328,77.37267327069716,100.9473356336704,1.0186684601973006
221,5.0,4.207106781186548,0.9557961393962537,1841.0679425592803,0.9144858236621117,0.800871016916405,0.9716872029256101,4590.0,42.038469328703705,81.80939441965641,1.044701116624245
277,1.0,0.0,0.0,3253.022281275552,0.8952455329754264,0.6891361788466992,0.9499735139594077,4590.0,83.87996663943355,104.07675738303998,1.0194926413848797
271,1.0,0.0,0.0,2099.3779384709733,0.9353167430488005,0.6852891676551323,0.9677147919528961,4590.0,100.46613987608933,104.88441701253598,1.0291819933044346
407,2.0,0.0,1.0,2058.0616312346688,0.9366786652055511,0.6852116048825315,0.9683501732963019,4590.0,95.40470026552288,97.95699728379623,1.076907684201283
412,751947.0,59145.8107116428,0.6265081758484841,1862.1691664963205,0.9378581479197581,0.7150788062118171,0.9713626985129591,4590.0,73.7535258374183,98.41725488590231,1.036098348054217
221,756263.0,63066.15334977902,0.6322132533436315,2236.175899427637,0.9250345903121937,0.7127799048221887,0.9656110494351854,4590.0,74.95893246187364,100.80012349557197,1.0197648305262808
214,1.0,0.0,0.0,1961.5830692968111,0.9276502426681348,0.7441695705100956,0.9698338653877401,4590.0,61.15920904820261,94.32993478611763,1.0327059056639902
302,844219.0,44955.767106926214,0.6202721262421595,1392.3484771054782,0.9470767455235026,0.7579251233878941,0.9785878190707491,4590.0,58.1869519335512,93.0498658077895,1.047563685391949
398,716031.0,66423.83826711398,0.6176068195141914,2185.056661385936,0.929410547178584,0.7010612383362792,0.9663971847970667,4590.0,82.4869825708061,103.12435945403087,1.0553979836486684
179,1.0,0.0,0.0,2159.8570369991826,0.9328613369597147,0.687861373026572,0.9667847163134872,4590.0,116.86284807325708,105.53417284711708,1.031358223348792
165,1.0,0.0,0.0,3235.631771259199,0.896980081897994,0.6853500282878588,0.9502409532916187,4590.0,126.573924291939,105.51686050338334,1.0054563975573558
374,2.0,0.0,1.0,1742.5434782979014,0.9403171401066219,0.7244919575171096,0.9731708564232187,4589.6523,71.15451303785403,99.15749482050065,1.0317097217464672
396,2.0,0.0,1.0,2027.1020927023712,0.9370089176849569,0.6891292142711928,0.968826283445047,4590.0,89.73005174291939,99.51837214819824,1.0271941786273397
449,1603.0,294.03657992645924,0.8167928341187524,2708.322707992641,0.9149766397587186,0.6857209468405082,0.9583501567374182,4590.0,89.13916207107843,102.97150006815426,1.0218341830394153
453,1.0,0.0,0.0,2543.9990034750613,0.921337365996112,0.6819460431389591,0.9608772029115268,4590.0,96.74367510893246,104.1553699470574,1.005778894865018
407,4.0,2.621320343559643,0.7876480070835765,2376.9061094644317,0.9258170905683489,0.6870452090712664,0.9634468349665606,4590.0,92.62026909722222,104.67405729162054,1.0231131049149385
239,836614.0,60335.795770001874,0.6146070620482394,1833.4803633483236,0.9312432633530754,0.750004742979424,0.9718038882393455,4590.0,60.79551674836601,95.66080151453741,1.024180917783604
362,1.0,0.0,0.0,2105.414771565822,0.933243154152982,0.6954478860754535,0.967621954732479,4590.0,85.08320908224401,101.47119812780419,1.0205787905655825
170,935616.0,99891.31333461872,0.6229226557257187,2890.9230631643495,0.8629956777411043,0.7956208572679258,0.9555420437492026,4590.0,42.94678564133987,84.98952349351951,1.0437745112517516
171,806186.0,92198.30439725629,0.6357956257427769,2752.13128577269,0.9017471047354287,0.7271170053754328,0.9576764481011797,4590.0,64.47964835239651,95.46426239328281,1.0144045625318392
398,701940.0,59311.527486415864,0.6370318867007109,1854.7477386549467,0.9407049465562993,0.700888459264659,0.9714768286738389,4590.0,82.55315053104574,100.71826317852222,1.0159821927193244
430,1.0,0.0,0.0,2197.0195599959115,0.9322388410022061,0.6846391626172796,0.9662132137914694,4590.0,98.51126514842048,104.01185044710721,1.0242680838806222
372,729259.0,89291.18413568771,0.5986094770865076,2880.5109106704826,0.9059289232056688,0.6976812441638957,0.9557021666614819,4590.0,78.92333197167756,101.06417926521253,1.041895131350814
444,1.0,0.0,0.0,2376.136678079858,0.9268679838221038,0.6819629741034602,0.9634133347862675,4589.8125,101.47946197576253,104.28828074156041,1.0122591208794671
194,21.0,21.071067811865476,0.9029552662936213,2683.8984566639415,0.9157287914880071,0.6860339621341297,0.9587257642071796,4590.0,88.97197712418301,102.88495238372114,1.0168880687784674
418,613546.0,76833.75348315047,0.621058718646376,2404.2103178659036,0.9259069952802792,0.6821854138031148,0.9630269381806369,4590.0,99.43140318627451,104.062364066684,1.0186812710729547
383,7.0,5.0,0.9289827160325075,2128.1775091986915,0.9309854220966515,0.7029332451452927,0.9672718987912728,4590.0,78.63659024373638,99.21092915543218,1.0177455616614732
418,4.0,4.0,0.0,2079.4397741210137,0.9350303068751648,0.6905274874162026,0.9680214102955584,4590.0,93.07845349945534,105.61535304081093,1.0391432616278784
351,722260.0,63676.44007200504,0.6364577941673063,2074.344465453802,0.932655986929214,0.7038600457802278,0.9680997683164609,4590.0,80.63666343273421,101.93353393928979,1.0192550371318745
329,674905.0,63725.32755310158,0.6214949752297271,1983.1827473426001,0.9376218339311387,0.6939005163249223,0.9695016955165225,4590.0,88.39080882352941,102.83077489348935,1.0296092277819637
360,703648.0,87382.19597005904,0.6317308744464595,2789.1830411896976,0.9107248777081646,0.6917195733541411,0.9571066490143989,4590.0,83.60392922794118,102.31763590050015,1.0417226743238135
361,728002.0,61846.7504629737,0.6359716721356853,1983.1827473426001,0.9353029155858154,0.7064153336509698,0.9695016955165225,4590.0,79.58038875272331,101.64339028788022,1.0198898385395938
129,579063.0,66936.1073864598,0.6087812518175701,2396.1818760220767,0.9262996427250151,0.6815468889971449,0.9631487350872725,4590.0,104.83767105800653,104.90361301272299,1.0108255602594765
205,1.0,0.0,0.0,1698.0116133483239,0.9434136726485512,0.7163051308102808,0.9738871895342122,4590.0,75.52155926606754,100.52775637306222,1.0376168734628197
349,1.0,0.0,0.0,2403.1026420686835,0.9207807636976318,0.7056194562577295,0.9630439725330071,4590.0,78.92266476034858,102.93420436985589,1.0316711488727819
334,766.0,154.35533905932738,0.8736335726133426,2214.576221381848,0.9289214636326615,0.6985357983062354,0.9659432193064028,4590.0,83.83902505446623,103.22622998792009,1.0575909508233896
411,1.0,0.0,0.0,2957.715913736713,0.9043494615257205,0.6935714487799544,0.9545148723012837,4590.0,81.0026833129085,101.5300246324961,1.0204263889734049
